file,key,language,path,state,value,source_value,comment
Localizable,onboarding.subject.subtitle,ka,,translated,აირჩიე თემა დასაწყებად.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,kk,,translated,Бастайтын тақырыпты таңда.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,km,,translated,ជ្រើសប្រធានបទមួយដើម្បីចាប់ផ្តើម។,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,kn,,translated,ಆರಂಭಿಸಲು ಒಂದು ವಿಷಯ ಆರಿಸು.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,ko,,translated,먼저 배울 주제를 골라요.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,lo,,translated,ເລືອກຫົວຂໍ້ເພື່ອເລີ່ມ.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,lt,,translated,"Pasirink temą, nuo kurios pradėsi.",Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,lv,,translated,"Izvēlies tēmu, ar ko sākt.",Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,mk,,translated,Избери тема за почеток.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,ml,,translated,തുടങ്ങാൻ ഒരു വിഷയം തിരഞ്ഞെടുക്കൂ.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,mn,,translated,Эхлэх сэдвээ сонго.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,mr,,translated,सुरू करण्यासाठी विषय निवड.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,ms,,translated,Pilih topik untuk mula.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,my,,translated,စဖို့ အကြောင်းအရာတစ်ခု ရွေးပါ။,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,nb,,translated,Velg et emne å starte med.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,ne,,translated,सुरु गर्न एउटा विषय छान।,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,nl,,translated,Kies een onderwerp om mee te beginnen.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,or,,translated,ଆରମ୍ଭ କରିବାକୁ ଗୋଟିଏ ବିଷୟ ବାଛ।,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,pa,,translated,ਸ਼ੁਰੂ ਕਰਨ ਲਈ ਇੱਕ ਵਿਸ਼ਾ ਚੁਣੋ।,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,pl,,translated,Wybierz temat na początek.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,pt,,translated,Escolhe um tema para começar.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,ro,,translated,Alege un subiect cu care să începi.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,ru,,translated,Выбери тему для начала.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,si,,translated,පටන් ගන්න මාතෘකාවක් තෝරන්න.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,sk,,translated,"Vyber si tému, ktorou začneš.",Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,sl,,translated,Za začetek izberi temo.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,sq,,translated,Zgjidh një temë për të filluar.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,sr,,translated,Izaberi temu za početak.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,sv,,translated,Välj ett ämne att börja med.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,sw,,translated,Chagua mada ya kuanzia.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,ta,,translated,தொடங்க ஒரு தலைப்பைத் தேர்ந்தெடு.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,te,,translated,మొదలుపెట్టడానికి ఒక అంశాన్ని ఎంచుకో.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,th,,translated,เลือกหัวข้อที่จะเริ่ม,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,tr,,translated,Başlamak için bir konu seç.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,ug,,translated,باشلايدىغان تېمىنى تاللا.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,uk,,translated,Обери тему для початку.,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,ur,,translated,شروع کرنے کے لیے موضوع چنیں۔,Choose a topic to start with.,Line under the topic-choice headline.
Localizable,onboarding.subject.subtitle,uz,,translated,Boshlash uchun mavzu tanla.,Choose a topic to start with.,Line under the topic-choice headline.
